"@timestamp","host.name","process.name","process.parent.name","process.pid","process.command_line","user.name","user.id","user.domain"
"Jun 4, 2023 @ 13:12:05.206","DESKTOP-7UHDSLL","conhost.exe","schtasks.exe","9,800","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:12:05.200","DESKTOP-7UHDSLL","schtasks.exe","officesvcmgr.exe","15,868","schtasks.exe /change /tn ""Microsoft\Office\Office Serviceability Manager"" /enable","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:12:04.888","DESKTOP-7UHDSLL","conhost.exe","officesvcmgr.exe","15,352","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:12:04.883","DESKTOP-7UHDSLL","officesvcmgr.exe","svchost.exe","6,176","""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\officesvcmgr.exe"" /checkin","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:11:05.986","DESKTOP-7UHDSLL","RuntimeBroker.exe","svchost.exe","19,812","C:\Windows\System32\RuntimeBroker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:11:05.929","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","28,728","""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:07:11.129","DESKTOP-7UHDSLL","Get-AppxVersion.exe","Get-AppxVersion.exe","18,692","""C:\Program Files (x86)\ASUS\Update\1.3.107.93\Get-AppxVersion.exe"" ui","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:07:10.934","DESKTOP-7UHDSLL","Get-AppxVersion.exe","AsusUpdate.exe","33,688","""C:\Program Files (x86)\ASUS\Update\1.3.107.93\Get-AppxVersion.exe"" ALL","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:07:10.902","DESKTOP-7UHDSLL","AsusUpdate.exe","svchost.exe","1,260","""C:\Program Files (x86)\ASUS\Update\AsusUpdate.exe"" /ua /installsource scheduler","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:07:01.312","DESKTOP-7UHDSLL","svchost.exe","services.exe","10,352","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s gpsvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:06:58.509","DESKTOP-7UHDSLL","FileCoAuth.exe","svchost.exe","39,388","""C:\Users\Harambe\AppData\Local\Microsoft\OneDrive\23.101.0514.0001\FileCoAuth.exe"" -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:03:11.617","DESKTOP-7UHDSLL","TiWorker.exe","svchost.exe","7,696","C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.2905_none_7dd39c4c7cb9dfa0\TiWorker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:03:11.591","DESKTOP-7UHDSLL","TrustedInstaller.exe","services.exe","36,488","C:\WINDOWS\servicing\TrustedInstaller.exe","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:03:11.569","DESKTOP-7UHDSLL","OfficeC2RClient.exe","svchost.exe","12,696","""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeC2RClient.exe"" /frequentupdate SCHEDULEDTASK displaylevel=False","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:03:11.569","DESKTOP-7UHDSLL","taskhostw.exe","svchost.exe","15,904","taskhostw.exe Install $(Arg0)","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:03:11.569","DESKTOP-7UHDSLL","BackgroundDownload.exe","svchost.exe","28,596","""C:\Program Files (x86)\Microsoft Visual Studio\Installer\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe""","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:03:11.503","DESKTOP-7UHDSLL","svchost.exe","services.exe","34,016","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wuauserv","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:02:06.020","DESKTOP-7UHDSLL","RuntimeBroker.exe","svchost.exe","26,012","C:\Windows\System32\RuntimeBroker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:02:05.963","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","4,000","""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:02:05.910","DESKTOP-7UHDSLL","svchost.exe","services.exe","36,068","C:\WINDOWS\system32\svchost.exe -k wsappx -p -s AppXSvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:01:12.943","DESKTOP-7UHDSLL","msedge.exe","msedge.exe","21,932","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=7804 --field-trial-handle=2040,i,6371350724354645094,4637864726105254903,262144 /prefetch:8",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:00:37.486","DESKTOP-7UHDSLL","chrome.exe","chrome.exe","25,908","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=7012 --field-trial-handle=2012,i,3650752292115128342,17870880369132276219,262144 /prefetch:8",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:00:17.795","DESKTOP-7UHDSLL","SDXHelper.exe","svchost.exe","30,104","""C:\Program Files\Microsoft Office\Root\Office16\SDXHelper.exe"" -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:00:17.713","DESKTOP-7UHDSLL","SDXHelper.exe","svchost.exe","28,012","""C:\Program Files\Microsoft Office\root\Office16\sdxhelper.exe""","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:00:12.198","DESKTOP-7UHDSLL","conhost.exe","schtasks.exe","2,308","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:00:12.193","DESKTOP-7UHDSLL","schtasks.exe","officesvcmgr.exe","10,796","schtasks.exe /change /tn ""Microsoft\Office\Office Serviceability Manager"" /enable","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:00:11.869","DESKTOP-7UHDSLL","conhost.exe","officesvcmgr.exe","23,836","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:00:11.864","DESKTOP-7UHDSLL","officesvcmgr.exe","svchost.exe","11,436","""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\officesvcmgr.exe"" /checkin","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 13:00:01.354","DESKTOP-7UHDSLL","AdobeARM.exe","svchost.exe","9,144","""C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe""","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:59:50.202","DESKTOP-7UHDSLL","svchost.exe","services.exe","36,580","C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:59:10.567","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","2,244","""C:\WINDOWS\SysWOW64\DllHost.exe"" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:58:54.273","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","5,568","""C:\WINDOWS\SysWOW64\DllHost.exe"" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:57:53.402","DESKTOP-7UHDSLL","SearchProtocolHost.exe","SearchIndexer.exe","6,116","""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe297_ Global\UsGthrCtrlFltPipeMssGthrPipe297 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:57:52.471","DESKTOP-7UHDSLL","SearchFilterHost.exe","SearchIndexer.exe","7,432","""C:\WINDOWS\system32\SearchFilterHost.exe"" 0 820 824 832 8192 828 804 ","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:57:52.450","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","18,012","""C:\WINDOWS\SysWOW64\DllHost.exe"" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:57:52.449","DESKTOP-7UHDSLL","SearchProtocolHost.exe","SearchIndexer.exe","12,692","""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-3923507516-3049664583-770718868-1002296_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-3923507516-3049664583-770718868-1002296 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1""","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:56:58.510","DESKTOP-7UHDSLL","FileCoAuth.exe","svchost.exe","34,916","""C:\Users\Harambe\AppData\Local\Microsoft\OneDrive\23.101.0514.0001\FileCoAuth.exe"" -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:56:44.648","DESKTOP-7UHDSLL","RuntimeBroker.exe","svchost.exe","15,632","C:\Windows\System32\RuntimeBroker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:56:44.631","DESKTOP-7UHDSLL","svchost.exe","services.exe","33,196","C:\WINDOWS\System32\svchost.exe -k wsappx -p -s ClipSVC","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:56:44.613","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","35,984","""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:Microsoft.MicrosoftOfficeHub.AppX54h2e8jwdm50fj5ha8987vz1etpx7czd.mca","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:55:44.655","DESKTOP-7UHDSLL","RuntimeBroker.exe","svchost.exe","27,916","C:\Windows\System32\RuntimeBroker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:55:44.589","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","20,676","""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXass2jm06pp1n7aktd4dcj305y31qrc54.mca","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:54:27.089","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","1,508","""C:\WINDOWS\SysWOW64\DllHost.exe"" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:54:01.251","DESKTOP-7UHDSLL","conhost.exe","schtasks.exe","35,976","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:54:01.245","DESKTOP-7UHDSLL","schtasks.exe","officesvcmgr.exe","28,728","schtasks.exe /change /tn ""Microsoft\Office\Office Serviceability Manager"" /enable","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:54:00.917","DESKTOP-7UHDSLL","conhost.exe","officesvcmgr.exe","21,728","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:54:00.912","DESKTOP-7UHDSLL","officesvcmgr.exe","svchost.exe","22,716","""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\officesvcmgr.exe"" /checkin","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:53:54.585","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","33,648","""C:\WINDOWS\SysWOW64\DllHost.exe"" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:53:35.515","DESKTOP-7UHDSLL","SearchProtocolHost.exe","SearchIndexer.exe","2,452","""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe295_ Global\UsGthrCtrlFltPipeMssGthrPipe295 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:53:34.892","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","35,284","C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:53:34.794","DESKTOP-7UHDSLL","SearchFilterHost.exe","SearchIndexer.exe","20,084","""C:\WINDOWS\system32\SearchFilterHost.exe"" 0 820 824 832 8192 828 804 ","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:53:34.785","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","10,892","""C:\WINDOWS\SysWOW64\DllHost.exe"" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:53:34.772","DESKTOP-7UHDSLL","SearchProtocolHost.exe","SearchIndexer.exe","4,528","""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-3923507516-3049664583-770718868-1002294_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-3923507516-3049664583-770718868-1002294 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1""","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:53:05.590","DESKTOP-7UHDSLL","RuntimeBroker.exe","svchost.exe","9,672","C:\Windows\System32\RuntimeBroker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:53:05.533","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","13,972","""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:53:03.471","DESKTOP-7UHDSLL","audiodg.exe","svchost.exe","12,616","C:\WINDOWS\system32\AUDIODG.EXE 0x7e4 0x708","LOCAL SERVICE","S-1-5-19","NT AUTHORITY"
"Jun 4, 2023 @ 12:53:02.532","DESKTOP-7UHDSLL","chrome.exe","chrome.exe","16,868","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --enable-chrome-cart --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=105 --time-ticks-at-unix-epoch=-1684964791319443 --launch-time-ticks=932791210341 --mojo-platform-channel-handle=9432 --field-trial-handle=2012,i,3650752292115128342,17870880369132276219,262144 /prefetch:1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:52:36.820","DESKTOP-7UHDSLL","svchost.exe","services.exe","36,492","C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:52:36.777","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","13,832","""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:ShellFeedsUI.AppXnj65k2d1a1rnztt2t2nng5ctmk3e76pn.mca","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:52:01.244","DESKTOP-7UHDSLL","svchost.exe","services.exe","32,472","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s gpsvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:51:39.783","DESKTOP-7UHDSLL","SearchProtocolHost.exe","SearchIndexer.exe","24,604","""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe293_ Global\UsGthrCtrlFltPipeMssGthrPipe293 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:51:38.838","DESKTOP-7UHDSLL","SearchFilterHost.exe","SearchIndexer.exe","23,188","""C:\WINDOWS\system32\SearchFilterHost.exe"" 0 820 824 832 8192 828 804 ","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:51:38.825","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","13,068","""C:\WINDOWS\SysWOW64\DllHost.exe"" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:51:38.816","DESKTOP-7UHDSLL","SearchProtocolHost.exe","SearchIndexer.exe","38,116","""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-3923507516-3049664583-770718868-1002292_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-3923507516-3049664583-770718868-1002292 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1""","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:49:52.223","DESKTOP-7UHDSLL","svchost.exe","services.exe","38,008","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wlidsvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:49:51.533","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","12,148","""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:49:51.520","DESKTOP-7UHDSLL","SearchFilterHost.exe","SearchIndexer.exe","13,056","""C:\WINDOWS\system32\SearchFilterHost.exe"" 0 820 824 832 8192 828 804 ","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:49:51.489","DESKTOP-7UHDSLL","SearchProtocolHost.exe","SearchIndexer.exe","31,944","""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-3923507516-3049664583-770718868-1002291_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-3923507516-3049664583-770718868-1002291 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1""","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:49:39.861","DESKTOP-7UHDSLL","RuntimeBroker.exe","svchost.exe","39,408","C:\Windows\System32\RuntimeBroker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:49:39.807","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","31,456","""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:47:23.610","DESKTOP-7UHDSLL","TiWorker.exe","svchost.exe","34,520","C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.2905_none_7dd39c4c7cb9dfa0\TiWorker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:47:23.579","DESKTOP-7UHDSLL","TrustedInstaller.exe","services.exe","2,328","C:\WINDOWS\servicing\TrustedInstaller.exe","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:47:23.555","DESKTOP-7UHDSLL","OfficeC2RClient.exe","svchost.exe","5,060","""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeC2RClient.exe"" /frequentupdate SCHEDULEDTASK displaylevel=False","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:47:23.555","DESKTOP-7UHDSLL","taskhostw.exe","svchost.exe","18,808","taskhostw.exe Install $(Arg0)","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:47:23.555","DESKTOP-7UHDSLL","BackgroundDownload.exe","svchost.exe","14,320","""C:\Program Files (x86)\Microsoft Visual Studio\Installer\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe""","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:47:23.543","DESKTOP-7UHDSLL","svchost.exe","services.exe",960,"C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:47:23.505","DESKTOP-7UHDSLL","svchost.exe","services.exe","34,492","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wuauserv","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:46:58.505","DESKTOP-7UHDSLL","FileCoAuth.exe","svchost.exe","4,500","""C:\Users\Harambe\AppData\Local\Microsoft\OneDrive\23.101.0514.0001\FileCoAuth.exe"" -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:43:53.002","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","4,352","""C:\WINDOWS\SysWOW64\DllHost.exe"" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:43:52.493","DESKTOP-7UHDSLL","RuntimeBroker.exe","svchost.exe","17,472","C:\Windows\System32\RuntimeBroker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:43:52.433","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","24,932","""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:43:19.571","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","35,724","C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:43:19.458","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","28,828","""C:\WINDOWS\SysWOW64\DllHost.exe"" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:43:09.404","DESKTOP-7UHDSLL","audiodg.exe","svchost.exe","19,728","C:\WINDOWS\system32\AUDIODG.EXE 0x7e4 0x708","LOCAL SERVICE","S-1-5-19","NT AUTHORITY"
"Jun 4, 2023 @ 12:42:25.948","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","37,808","""C:\WINDOWS\SysWOW64\DllHost.exe"" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:42:25.889","DESKTOP-7UHDSLL","GoogleUpdate.exe","svchost.exe","15,632","""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /ua /installsource scheduler","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:42:18.366","DESKTOP-7UHDSLL","SearchFilterHost.exe","SearchIndexer.exe","21,268","""C:\WINDOWS\system32\SearchFilterHost.exe"" 0 820 824 832 8192 828 804 ","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:42:18.332","DESKTOP-7UHDSLL","dllhost.exe","svchost.exe","6,684","""C:\WINDOWS\SysWOW64\DllHost.exe"" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8}","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:41:58.868","DESKTOP-7UHDSLL","conhost.exe","schtasks.exe","18,532","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
